route_id,trip_id,direction_id,start_time,end_time,duration,start_stop,end_stop,num_stops,distance
100,4744930,0,04:25:30,04:30:30,0.08333333333333333,13450,8359,4,1.9518782399999999
100,4744931,0,04:32:00,05:12:30,0.675,9828,11508,18,18.072567359999997
100,4706070,0,04:35:00,06:15:00,1.6666666666666667,9848,8359,46,52.37171136
100,4744942,0,04:35:00,05:37:00,1.0333333333333334,9848,8341,29,30.968137199999997
100,4744655,0,04:35:00,06:15:00,1.6666666666666667,9848,8359,46,52.37171136
100,4725861,0,04:35:00,06:15:00,1.6666666666666667,9848,8359,46,52.37171136
100,4706065,0,04:45:00,04:50:00,0.08333333333333333,13450,8359,4,1.9518782399999999
100,4744650,0,04:45:00,04:50:00,0.08333333333333333,13450,8359,4,1.9518782399999999
100,4725857,0,04:45:00,04:50:00,0.08333333333333333,13450,8359,4,1.9518782399999999
100,4706165,0,04:49:00,06:30:30,1.6916666666666667,9848,8359,46,52.37171136
100,4744750,0,04:49:00,06:30:30,1.6916666666666667,9848,8359,46,52.37171136
